Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	TL
11360	-19576.24	-19614.17	37.9311	0.0188925	0.0163459	0.0141212	0.0208993	0.0100037	0.00877452	0.0111292	0.0150935	0.00867756	0.00245136	0.0140838	0.0161049	0.019177	0.0209453	0.0108485	0.0221278	0.0153813	0.00880805	0.009537	0.00555156	0.0041526	0.0132857	0.0218407	0.0199813	0.00102405	0.0024471	0.00221266	0.00641246	0.0129531	0.00220577	0.00372876	0.00591893	0.0011616	0.00769219	0.00736845	0.000830101	0.001051	0.0108633	0.00123121	0.00167945	0.00238106	0.00321174	0.00032241	0.00386425	0.00206396	0.408838
11370	-19585.86	-19623.74	37.87826	0.0184647	0.0177748	0.0134768	0.023403	0.0101082	0.00857834	0.0135009	0.0141629	0.00748242	0.00303113	0.0157212	0.0163392	0.018207	0.0222788	0.0092522	0.0240138	0.0158617	0.00886613	0.00894254	0.00582065	0.00367918	0.0153178	0.0222694	0.022174	0.0015854	0.00224333	0.00245155	0.00840279	0.010861	0.00256703	0.00416788	0.00473586	0.00193055	0.00648947	0.00783981	0.000545306	0.000563419	0.00851193	0.00204128	0.000544077	0.00156451	0.00304541	0.000474463	0.00261267	0.00221694	0.4141214
11380	-19586.19	-19623.66	37.47456	0.0216172	0.0185543	0.0165463	0.026285	0.0116613	0.0103918	0.0127481	0.0163982	0.00733114	0.00276029	0.01459	0.0165553	0.0195206	0.023049	0.00974038	0.0276773	0.0205826	0.0105815	0.0105218	0.00710208	0.0044852	0.0156616	0.02408	0.0228005	0.00120197	0.0031734	0.00341478	0.00700817	0.0111185	0.00165584	0.00399081	0.00543747	0.00184413	0.0081162	0.00783981	0.00179101	0.000628684	0.0109838	0.0013893	0.00144083	0.00186386	0.00222037	0.0007236	0.00446712	0.00294064	0.4544917
11390	-19577.27	-19614.94	37.66282	0.0209381	0.0209546	0.016772	0.0240915	0.00989493	0.00984627	0.0116331	0.0151443	0.00721327	0.00264755	0.01459	0.0154362	0.0205688	0.0233656	0.0106519	0.0294832	0.0175392	0.00981259	0.00885524	0.00572272	0.00403365	0.0148957	0.0218847	0.0213823	0.00124535	0.00260382	0.00265874	0.00876563	0.0104906	0.00169236	0.00463068	0.00594191	0.00114078	0.00659957	0.00736895	0.00113316	0.000271754	0.0114914	0.0013893	0.000648337	0.00149013	0.00263339	0.000547892	0.00269342	0.0028715	0.4356661
11400	-19578.47	-19616.3	37.82663	0.0181934	0.0187078	0.0145082	0.0229606	0.0117269	0.00907972	0.0116707	0.0135136	0.0085283	0.00247461	0.0141115	0.0171972	0.021458	0.0217082	0.0103931	0.0254552	0.0158819	0.00828046	0.00924973	0.00536954	0.00322718	0.0156476	0.0217886	0.0227227	0.00122427	0.00245061	0.00325978	0.00770578	0.00897243	0.00226636	0.00387542	0.00455453	0.00199824	0.00642446	0.00614119	0.00192183	0.000406283	0.0134535	0.000869621	0.000626402	0.0024041	0.00182034	0.000459104	0.00216273	0.00243265	0.4192842
11410	-19586.32	-19624.18	37.85953	0.0197704	0.0165762	0.0140407	0.0260564	0.00994126	0.00907972	0.0109289	0.015775	0.00831365	0.00223847	0.013041	0.017294	0.0199613	0.0206849	0.00977456	0.0222037	0.0186556	0.00876792	0.0111095	0.00403863	0.00442228	0.0137538	0.0210439	0.0201361	0.000818785	0.00213056	0.0018255	0.00829322	0.012091	0.00183923	0.00476795	0.0057727	0.0013079	0.00639294	0.00823814	0.00132018	0.000218049	0.0107827	0.00121225	0.000516639	0.00148697	0.00234754	0.000282483	0.00268409	0.00405762	0.4159944
11420	-19586.87	-19624.53	37.66043	0.018465	0.0202197	0.0148302	0.0245335	0.0104208	0.0101656	0.0116129	0.0148728	0.00749007	0.00420943	0.014587	0.0149991	0.0188974	0.0224688	0.00777563	0.0270795	0.01872	0.00903661	0.0103152	0.00609124	0.00368348	0.0149467	0.0238296	0.0239475	0.00148926	0.00150039	0.00231449	0.00801608	0.0125864	0.00124186	0.00556134	0.00463346	0.00126156	0.00704781	0.00796937	0.00132018	0.000785261	0.0133988	0.00121225	0.000622741	0.00247943	0.00251625	0.000451198	0.00374731	0.00255197	0.4359052
11430	-19585.02	-19622.86	37.83102	0.0163874	0.0157926	0.0148302	0.0241336	0.0104399	0.0105943	0.0107687	0.0152197	0.00750889	0.00275837	0.0150363	0.0180098	0.0177509	0.019664	0.0102724	0.0251392	0.0170453	0.0103371	0.00979112	0.00578881	0.00488831	0.0157128	0.0208335	0.0202524	0.0012884	0.00246269	0.00366412	0.00801608	0.0123191	0.00184003	0.00467331	0.00535955	0.00143583	0.00517011	0.00804664	0.00124904	0.00107153	0.0117653	0.00155813	0.00139086	0.0020389	0.00245617	5.19657e-05	0.00248519	0.00154739	0.418846
11440	-19582.5	-19620.44	37.94053	0.0185725	0.0191174	0.0149905	0.0204197	0.00953274	0.0112257	0.0104256	0.0138572	0.00805989	0.00264828	0.0121188	0.0152297	0.0202639	0.020106	0.00982747	0.0249212	0.0153863	0.0103371	0.00902098	0.00530908	0.00320119	0.0156864	0.0206052	0.0221559	0.00195835	0.00203025	0.00293165	0.00739581	0.0110598	0.00167113	0.00337042	0.00474865	0.00158544	0.00491198	0.00660963	0.00205818	0.000689888	0.0105971	0.000633826	0.000992833	0.00242274	0.00265414	0.000636935	0.00333446	0.00258297	0.4078948
11450	-19572.73	-19610.61	37.88031	0.0195426	0.0170649	0.0147867	0.0218617	0.0102143	0.0100838	0.0117922	0.0127053	0.00800637	0.00333934	0.0140899	0.0156623	0.0189532	0.0231867	0.0107342	0.0226149	0.0151395	0.00916176	0.00936611	0.00582664	0.0040493	0.0148436	0.0227648	0.0209201	0.00127945	0.00274519	0.00340326	0.00615993	0.0121122	0.0017799	0.00468348	0.00454038	0.00173618	0.00512703	0.00748568	0.00136743	0.000744717	0.0116745	0.00110901	0.000917676	0.00242509	0.00185021	0.000689166	0.00327953	0.00209694	0.413917
11460	-19578.85	-19616.7	37.85237	0.0207702	0.0194076	0.0163275	0.0234117	0.0100984	0.00812328	0.0117522	0.0142933	0.00801704	0.0042786	0.0148059	0.0160243	0.0193211	0.0220688	0.0120748	0.0233706	0.0152385	0.00922658	0.0087121	0.005749	0.00315609	0.0145634	0.0222919	0.021381	0.00107956	0.00248901	0.00264927	0.00793379	0.0101745	0.00150927	0.00515634	0.00331099	0.00134736	0.00555432	0.00854852	0.000993219	0.000784922	0.0110586	0.00159142	0.000502868	0.00156745	0.00169865	0.000578742	0.00208121	0.00163722	0.4167109
11470	-19583.65	-19621.45	37.79842	0.0178676	0.0180097	0.0158361	0.0223259	0.0101341	0.00831345	0.0108144	0.0162355	0.00850239	0.00323364	0.0150263	0.0169993	0.0187496	0.0245201	0.0102101	0.0241276	0.015231	0.00874692	0.0101605	0.00665508	0.00342321	0.0145101	0.0185193	0.0236341	0.00151037	0.00216719	0.00211423	0.00972524	0.0108492	0.00157362	0.00542751	0.00502829	0.00160256	0.00540246	0.0079151	0.00213055	0.0014017	0.0123724	0.00125483	0.000708843	0.00116176	0.00223007	0.000357147	0.00330954	0.00207723	0.4221058
11480	-19579.5	-19617.25	37.74829	0.0201668	0.0181168	0.0153169	0.0234873	0.0105664	0.00982374	0.0116059	0.0140608	0.00816169	0.00268825	0.0141369	0.0166414	0.0191374	0.0236056	0.00884209	0.0241276	0.0190293	0.00772142	0.00855949	0.00589245	0.00430281	0.0159499	0.0233034	0.0244752	0.0018379	0.00196098	0.00308553	0.00861127	0.0108492	0.0016425	0.00417634	0.00408385	0.00190681	0.00585236	0.0076582	0.0010536	0.000979705	0.0112858	0.00119188	0.00071102	0.00192187	0.0025771	0.000860672	0.00219635	0.00295664	0.427119
11490	-19584.74	-19622.56	37.81931	0.0176958	0.0191335	0.0151915	0.0204959	0.00936776	0.0114137	0.0117237	0.0157826	0.00858117	0.00210367	0.0128664	0.0166772	0.0177224	0.0227264	0.0101852	0.0253359	0.0152217	0.00964523	0.0088036	0.00707199	0.00440022	0.01745	0.0232094	0.0232796	0.00114908	0.00304995	0.00244685	0.00696752	0.00971827	0.00175221	0.0042581	0.00439457	0.00165577	0.00606008	0.00795426	0.00121417	0.00074414	0.0112034	0.00171338	0.00120108	0.00131389	0.00177249	0.000698365	0.00303829	0.00162589	0.4200163
11500	-19583.52	-19621.55	38.03059	0.017797	0.0176729	0.0136626	0.0218499	0.00969994	0.010219	0.0107641	0.0146654	0.00936772	0.00230651	0.0129014	0.0164414	0.017038	0.0227931	0.0109945	0.0235636	0.0133333	0.00865471	0.0083635	0.00414947	0.00370738	0.0151836	0.0211617	0.017669	0.00104082	0.00194058	0.0020387	0.00807099	0.011822	0.00164894	0.00507353	0.0052172	0.00165577	0.00755125	0.00812158	0.000929894	0.000380682	0.00928644	0.000683458	0.000865789	0.00119151	0.00200336	0.000698365	0.00298378	0.00172422	0.3988884
11510	-19575.57	-19613.57	38.00207	0.0211134	0.0156099	0.0139218	0.0217603	0.00933254	0.0087497	0.0101754	0.0137018	0.00708409	0.00346099	0.0140151	0.0160995	0.0201112	0.021733	0.0110442	0.0206159	0.016573	0.00916299	0.00969758	0.00421458	0.00360463	0.0132135	0.0201311	0.0199376	0.00104779	0.00227811	0.00305777	0.00807099	0.0094075	0.00201812	0.0056478	0.00476106	0.00199758	0.0067454	0.00751408	0.000745866	0.000660793	0.0119628	0.00110583	0.000650602	0.00165175	0.00200336	0.00035151	0.00297802	0.00202038	0.4017409
11520	-19587.7	-19625.68	37.98242	0.0201661	0.0151266	0.0131277	0.021543	0.0115916	0.0087497	0.0109573	0.0127019	0.00795261	0.00198523	0.0136564	0.0145519	0.0202867	0.0207565	0.00880615	0.0239462	0.0157322	0.00984735	0.00933291	0.00642682	0.00352804	0.0142798	0.0194583	0.0201973	0.001776	0.00400185	0.00245611	0.00637182	0.0113034	0.00135489	0.00551389	0.00373902	0.00163578	0.00543887	0.00680564	0.000648668	0.000940591	0.0134302	0.00110583	0.000755077	0.00256455	0.00356822	0.000469908	0.00297802	0.00213847	0.4037053
11530	-19586.67	-19624.73	38.05799	0.0179986	0.0161906	0.0166538	0.021543	0.00904089	0.0087497	0.0123054	0.0151996	0.00724596	0.00245289	0.0128002	0.0167877	0.0175395	0.0195809	0.00980334	0.020839	0.0143705	0.0095451	0.00851036	0.00511969	0.00527542	0.0123965	0.019804	0.0246707	0.00129582	0.00272077	0.00243592	0.00737448	0.00937599	0.00169621	0.00322011	0.00540449	0.00194679	0.00708433	0.0084592	0.00147322	0.000755192	0.00994607	0.000901848	0.000468255	0.00146068	0.00176978	0.000103566	0.00187126	0.0019616	0.396149
11540	-19578.88	-19616.94	38.05709	0.0174009	0.0167169	0.0163197	0.0206034	0.00924869	0.0100466	0.0104487	0.0120453	0.00724596	0.00225073	0.0137377	0.015694	0.0188727	0.0214938	0.0101388	0.0219269	0.0159189	0.00874651	0.00752819	0.00504673	0.00424807	0.0144233	0.020316	0.0216548	0.000456637	0.00165882	0.00214052	0.00812766	0.0113022	0.00190071	0.00467837	0.00455038	0.00141428	0.00642089	0.00751932	0.000512194	0.000729108	0.0127762	0.000694119	0.001053	0.00181452	0.00139919	0.000157953	0.0029683	0.0018913	0.3962388
11550	-19577.48	-19615.36	37.87618	0.0199095	0.0180974	0.0163656	0.0225143	0.0110263	0.0081049	0.0132166	0.014856	0.00876783	0.00284233	0.0141301	0.0162989	0.0200184	0.0223857	0.00927788	0.0228354	0.0167855	0.00946621	0.0110094	0.00487021	0.003816	0.0137903	0.0222618	0.0202288	0.00106334	0.00225472	0.00251758	0.006228	0.00990226	0.00137168	0.00464047	0.00345439	0.00155012	0.00682862	0.00669467	0.000940767	0.00143738	0.0120585	0.000651232	0.000781759	0.00149011	0.00262344	0.000215514	0.00290404	0.00184601	0.4143299
11560	-19579.98	-19617.87	37.89137	0.0212333	0.0177727	0.0140929	0.0242742	0.00875627	0.0107532	0.0122729	0.0140766	0.0068538	0.00251212	0.0141301	0.0156118	0.0171142	0.0216837	0.00914755	0.025562	0.0167855	0.0104276	0.00941025	0.00596392	0.00312339	0.0130819	0.0208107	0.0197192	0.00115694	0.00290106	0.00226004	0.00863666	0.011484	0.00215293	0.00400118	0.00490028	0.00184868	0.00553473	0.00780891	0.000822999	0.000527581	0.0122492	0.00184422	0.000242904	0.00229776	0.00204838	0.000632586	0.0021471	0.00214293	0.4128109
11570	-19582.61	-19620.46	37.85646	0.0232671	0.0152491	0.0166741	0.0243264	0.0113657	0.0106429	0.0117618	0.0133097	0.00757984	0.00245357	0.0137312	0.015984	0.0162017	0.0220717	0.0105663	0.0236314	0.0164475	0.00918771	0.00784395	0.00550824	0.00459684	0.0156749	0.0184309	0.0212102	0.00117664	0.0016064	0.00242399	0.00769773	0.0118472	0.00173475	0.00403601	0.00524674	0.00235487	0.00715532	0.00839783	0.000755513	0.000437149	0.0108606	0.00130294	0.00139667	0.00203876	0.00224793	0.000635013	0.00315094	0.00208198	0.4163016
11580	-19581.79	-19619.42	37.63223	0.0203868	0.0168415	0.0154703	0.0235702	0.0107055	0.0105391	0.0134869	0.0149624	0.010063	0.00254795	0.0148767	0.0156175	0.0206741	0.0263434	0.0122895	0.0252743	0.0160414	0.00978792	0.0107514	0.00651536	0.00384021	0.0143507	0.022076	0.0208167	0.0013026	0.00376883	0.00272373	0.00754781	0.0124762	0.00201428	0.00396968	0.00424212	0.00170915	0.00705189	0.00808152	0.00142807	0.000625214	0.0114975	0.000903785	0.000840297	0.00163198	0.00309791	0.000124877	0.00264653	0.00321213	0.4387251
11590	-19581.03	-19618.82	37.79479	0.0209159	0.0176504	0.0155864	0.0235702	0.0103353	0.00913448	0.0122387	0.0129897	0.00970427	0.00280556	0.0145232	0.0169073	0.0188021	0.0194802	0.0108012	0.0225603	0.0165348	0.0112159	0.0107514	0.00596219	0.00384021	0.0158649	0.0215943	0.0219746	0.000640354	0.00219143	0.00324164	0.00810318	0.011167	0.00111324	0.00374927	0.00335104	0.00120021	0.00778707	0.00815748	0.00132204	0.000539411	0.0113337	0.00101963	0.000944753	0.0018353	0.00366547	0.000157753	0.00277357	0.00243192	0.4224689
11600	-19578.24	-19616.26	38.02623	0.0208324	0.0184427	0.0133483	0.023757	0.0104401	0.00918542	0.0107369	0.0119305	0.00786812	0.00227809	0.0118442	0.0152365	0.0180053	0.0193098	0.00947092	0.0238671	0.014771	0.00814371	0.00796378	0.00643421	0.00367823	0.0135524	0.0205061	0.0228713	0.00191144	0.00248357	0.00254947	0.00853262	0.0100143	0.0018397	0.00359589	0.00374971	0.00154825	0.00642178	0.00832811	0.000898171	0.000827125	0.0104056	0.00113667	0.000659499	0.00204956	0.00271332	0.000220939	0.00300854	0.00195632	0.3993246
11610	-19571.97	-19610.01	38.0366	0.0198244	0.0157425	0.0155042	0.0205037	0.0104877	0.00896422	0.0120223	0.0127705	0.00824217	0.00311435	0.0144555	0.0139893	0.0197764	0.0219742	0.00888837	0.0210329	0.0163956	0.0104869	0.0083276	0.00523866	0.00398335	0.014136	0.0215088	0.0208693	0.000700292	0.00143791	0.00254021	0.00710421	0.00949461	0.00137671	0.00420843	0.00443122	0.00167786	0.00624382	0.00635465	0.00102405	0.000351834	0.0113251	0.00122396	0.000567805	0.00165668	0.00245478	0.000635026	0.00287784	0.00236187	0.3982877
11620	-19591.76	-19629.52	37.76572	0.0189449	0.0194185	0.0174485	0.0211132	0.0123012	0.00852532	0.0111415	0.0130268	0.0103528	0.00380287	0.0141741	0.0162145	0.0183724	0.0224379	0.0122044	0.0233463	0.0163349	0.0113669	0.0103697	0.00495123	0.00377797	0.0141138	0.0251271	0.0182962	0.000963388	0.00269463	0.00313818	0.00748199	0.0136367	0.00184233	0.00372115	0.00533344	0.00155216	0.00572476	0.00620114	0.00115725	0.000369306	0.0122813	0.00173294	0.000545596	0.00210324	0.00238004	0.00105912	0.00244319	0.00185065	0.4253756
11630	-19584.96	-19622.85	37.88956	0.017259	0.0182214	0.0150975	0.0216234	0.00922951	0.00929935	0.0116838	0.0168392	0.00939009	0.00348702	0.0131815	0.0157426	0.0186536	0.0231098	0.00837068	0.0223747	0.0161665	0.0104507	0.00988955	0.00497633	0.00399656	0.0146011	0.01853	0.0228322	0.00109117	0.00272577	0.00382087	0.00804409	0.011297	0.00174142	0.00463627	0.00491528	0.00125657	0.0049716	0.0078264	0.000592976	0.000401039	0.011348	0.0017867	0.00128281	0.00175294	0.00247659	0.00105912	0.00295524	0.00200339	0.4129913
11640	-19574.86	-19612.66	37.79288	0.0187532	0.0168324	0.0163571	0.0213955	0.00987113	0.00937379	0.0133336	0.0139376	0.00806512	0.00204031	0.0155004	0.0167183	0.0191564	0.0212354	0.0101632	0.0243429	0.0178637	0.00926392	0.010356	0.00635683	0.00299727	0.0159938	0.020486	0.0232382	0.00113951	0.00221174	0.00249862	0.00949027	0.0110274	0.00165043	0.0043077	0.00410845	0.00144477	0.00724593	0.00794352	0.0009877	0.000456949	0.0122075	0.00137693	0.000702744	0.00233449	0.00231594	0.00107586	0.00240712	0.00209449	0.4226602
11650	-19586.54	-19624.63	38.08414	0.0190537	0.0169222	0.0124392	0.0202226	0.011585	0.00937379	0.0129596	0.0136789	0.00583372	0.00270185	0.0131693	0.0125809	0.0189533	0.0194491	0.0105306	0.0228176	0.0138096	0.00749341	0.00762658	0.00628963	0.00333894	0.0152719	0.0191075	0.0216284	0.000993496	0.00257239	0.0021868	0.0065729	0.0131729	0.00231388	0.00470016	0.00375036	0.00119109	0.00509917	0.00734394	0.00121813	0.000826827	0.0119535	0.00137693	0.000564763	0.00163477	0.00253847	0.000585513	0.00306111	0.00303957	0.3935341
11660	-19584.53	-19622.46	37.93537	0.0190417	0.0183772	0.0186665	0.0206861	0.00975588	0.00941694	0.0107395	0.0137576	0.00744541	0.00377401	0.0135095	0.014246	0.0185368	0.0214262	0.00995036	0.0223735	0.0163364	0.00763881	0.0103083	0.00575626	0.00358853	0.0123295	0.022209	0.0212801	0.000646406	0.00193328	0.00300894	0.00853004	0.0109207	0.00157516	0.00370504	0.00410077	0.00144871	0.00589563	0.00710615	0.001198	0.000503314	0.0122626	0.001948	0.000761456	0.00158846	0.002394	0.000693986	0.00372337	0.00331628	0.4084103
11670	-19576.53	-19614.63	38.10113	0.0183432	0.0158661	0.0150691	0.02066	0.00993741	0.00918493	0.0122601	0.0138592	0.00720705	0.0021657	0.0146134	0.0162885	0.01828	0.0200177	0.0111833	0.0205262	0.0152228	0.00937846	0.00905647	0.00463308	0.00312619	0.0124731	0.0192294	0.0198817	0.000993376	0.0022452	0.00266049	0.00677576	0.0116189	0.00173907	0.00485053	0.00485015	0.00237166	0.00667528	0.00656227	0.00180691	0.000945771	0.00945249	0.000289896	0.000616203	0.00169162	0.00247052	0.000175449	0.00244012	0.00214033	0.3918352
11680	-19588.21	-19626.51	38.29382	0.0169801	0.0168996	0.0130031	0.0196952	0.00908131	0.00851775	0.0117322	0.0138592	0.00792968	0.00287313	0.0114815	0.0148314	0.0146594	0.0194222	0.00776845	0.020493	0.016059	0.010683	0.00907333	0.00537827	0.00357248	0.0137782	0.016921	0.0174806	0.00114717	0.0025881	0.0011781	0.00648744	0.0109601	0.00299905	0.00452921	0.00546577	0.00188158	0.00619801	0.00568218	0.0011317	0.000626074	0.00980296	0.00133198	0.000589766	0.00148813	0.00178566	0.000100737	0.00250078	0.0019185	0.3725661
11690	-19577.08	-19615.2	38.11515	0.0174702	0.0168169	0.0145743	0.0196952	0.00941387	0.00833238	0.0105875	0.0135024	0.00620921	0.00284448	0.0155115	0.0154188	0.0178321	0.0195018	0.00941503	0.0202251	0.0159613	0.00995677	0.0082923	0.00682393	0.00367133	0.0147809	0.0187662	0.0188248	0.00113007	0.00255286	0.00244182	0.00814413	0.0113587	0.00254097	0.00494396	0.00440373	0.0012756	0.00568246	0.00674933	0.00150993	0.000614221	0.0098526	0.00200984	0.00100465	0.00211353	0.00235335	0.000299617	0.00282717	0.00219596	0.3904329
11700	-19577.68	-19615.73	38.05123	0.0178365	0.018268	0.0165626	0.0209358	0.0111178	0.00796524	0.011497	0.0140836	0.00818523	0.00215749	0.0135634	0.0173205	0.0168485	0.0195018	0.010082	0.0222851	0.0141132	0.00812053	0.00894286	0.00491057	0.00388576	0.0144161	0.0183531	0.0202624	0.00139534	0.00231931	0.00358011	0.00730754	0.0133895	0.00233105	0.00459668	0.00466449	0.00143108	0.00538903	0.00606987	0.00128347	0.000249692	0.0105149	0.000968974	0.000529758	0.00175424	0.00235335	0.000732159	0.00287198	0.00187669	0.3968246
11710	-19577.86	-19615.74	37.87705	0.0217191	0.0157159	0.01591	0.0254153	0.0107977	0.0085526	0.0113691	0.0135812	0.00707532	0.00181495	0.0156259	0.0175555	0.0189985	0.0212169	0.00828614	0.0239124	0.015253	0.0110472	0.00939801	0.00563569	0.00433963	0.015327	0.0221225	0.0202624	0.00069918	0.00227058	0.00267502	0.00678063	0.0101998	0.00248315	0.00469648	0.00445763	0.00185891	0.00642331	0.00709927	0.000691494	0.000927432	0.010861	0.000863719	0.000593132	0.00163964	0.00249986	0.000177198	0.00284874	0.00256481	0.414243
11720	-19585.41	-19623.18	37.77403	0.0209531	0.0171676	0.0183404	0.0248211	0.010297	0.00855522	0.0105116	0.0157797	0.00776478	0.00159727	0.0129507	0.0175555	0.0195111	0.0236579	0.0106853	0.0213579	0.0200813	0.00901869	0.0101488	0.00460739	0.00427853	0.014837	0.0216943	0.0203043	0.000752256	0.00237967	0.00273682	0.00812531	0.0109765	0.00199597	0.0033702	0.00589093	0.0022949	0.00570986	0.00870023	0.000837263	0.000748246	0.0109101	0.000863719	0.000238384	0.00213883	0.00324203	0.000639216	0.00293467	0.00258328	0.4245451
11730	-19585.49	-19623.39	37.89238	0.020759	0.0176871	0.0146402	0.0269011	0.00798985	0.00922396	0.010605	0.015137	0.00863524	0.00235025	0.0146881	0.0169799	0.0185356	0.0207089	0.0112102	0.0229791	0.0171924	0.0100319	0.00893619	0.00458705	0.00286973	0.0141726	0.0187719	0.023241	0.000916416	0.00208636	0.00198621	0.00903946	0.0105954	0.00199459	0.00479981	0.00478957	0.00177318	0.00586038	0.00704114	0.00208382	0.000542844	0.00967571	0.00107502	0.000928027	0.0017258	0.00240553	0.000132249	0.00236304	0.00206235	0.4127101
11740	-19583.17	-19620.99	37.81696	0.0182747	0.0202781	0.0154356	0.0231624	0.00982291	0.0102737	0.0104365	0.0154016	0.00808318	0.00249861	0.0149734	0.0169799	0.0167514	0.0254033	0.0109383	0.0238839	0.016532	0.00841738	0.0104853	0.0045475	0.0035813	0.0155564	0.0205882	0.0223491	0.00127727	0.00242117	0.00247953	0.00701733	0.0103508	0.00273908	0.00484651	0.00494324	0.00164982	0.00732943	0.00721593	0.00144545	0.000375451	0.0088841	0.000870922	0.000482788	0.00225129	0.00212634	0.00113029	0.00272638	0.00303372	0.4202516
11750	-19591.86	-19629.63	37.77164	0.0175165	0.0199902	0.0153442	0.0218489	0.00895189	0.00950796	0.0087054	0.013018	0.00803132	0.00277067	0.0141562	0.0169799	0.0201751	0.0235269	0.0107419	0.0215933	0.0191679	0.0101817	0.00913201	0.00636094	0.0035813	0.016393	0.0215879	0.0206212	0.00131174	0.00268185	0.0027011	0.00800056	0.0127706	0.00130252	0.00579895	0.00464801	0.00189662	0.00625341	0.00713817	0.0018065	0.000520802	0.0128997	0.00172938	0.000721027	0.00431542	0.00223557	0.000506138	0.00298481	0.00267637	0.4247834
11760	-19577.9	-19615.86	37.9616	0.0198443	0.0171551	0.0159476	0.0213876	0.00932106	0.00964721	0.011456	0.0139269	0.00738449	0.00298231	0.0134652	0.0157509	0.0192758	0.0231368	0.0107419	0.0217151	0.0165022	0.0101817	0.00872354	0.0066998	0.00383628	0.0133248	0.0190797	0.0243745	0.000790667	0.00194987	0.0027237	0.00770306	0.00930408	0.00183378	0.0049818	0.00475607	0.00175576	0.00476816	0.00734761	0.000699788	0.00025948	0.00937922	0.00117977	0.000996514	0.00178107	0.00316451	0.000418731	0.00215133	0.0019825	0.4057881
